StateCode,BeachID,BeachName,Station ID,StationName,CountyName,Identifier,StartDate,StartTime,ZoneCode,ActivityTypeCode,CharacteristicName,ResultValue,ResultMeasureUnit,ResultComment,ActivityDepthValue,ActivityDepthUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodName,FieldGear,AnalysisDateTime,DetectionQuantitationLimit
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-23,9:42:00,,,Enterococcus,380,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-23,9:58:00,,,Enterococcus,180,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-23,9:42:00,,,Enterococcus,150,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-23,9:54:00,,,Enterococcus,160,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-25,7:27:00,,,Enterococcus,31,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-25,7:27:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-25,6:57:00,,,Enterococcus,99,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-25,7:21:00,,,Enterococcus,20,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-25,6:59:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-25,7:14:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-30,10:07:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-30,10:02:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-30,9:40:00,,,Enterococcus,87,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-30,9:56:00,,,Enterococcus,1,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-30,9:40:00,,,Enterococcus,10,,,,,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,NEW HAVEN,,2017-08-30,9:52:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-05-23,10:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-05-31,9:29:00,,,Enterococcus,270,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-02,13:31:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-06,9:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-13,10:01:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-20,9:13:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-27,8:56:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-05,9:26:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-11,9:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-18,9:08:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-25,9:26:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-01,9:11:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-08,9:06:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-15,8:56:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-22,9:00:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-29,9:16:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-05-22,10:14:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-05-30,9:48:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-05,9:26:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-12,9:22:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-19,8:59:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-26,9:06:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-05,9:26:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-12,9:11:00,,,Enterococcus,700,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-17,8:37:00,,,Enterococcus,31,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-19,9:21:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-26,9:32:00,,,Enterococcus,110,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-02,9:20:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-09,9:21:00,,,Enterococcus,31,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-16,9:11:00,,,Enterococcus,64,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-23,9:06:00,,,Enterococcus,190,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-25,7:27:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-30,9:07:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-05-23,10:05:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-05-31,9:26:00,,,Enterococcus,270,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-01,13:29:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-06,9:07:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-13,9:59:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-20,9:11:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-27,8:54:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-05,9:24:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-11,8:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-18,9:06:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-25,9:24:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-01,9:09:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-08,9:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-15,8:54:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-22,8:59:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-29,9:14:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-05-22,10:12:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-05-30,9:46:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-05,9:24:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-12,9:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-19,9:01:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-26,9:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-05,9:24:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-12,9:09:00,,,Enterococcus,450,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-17,8:25:00,,,Enterococcus,64,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-19,9:19:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-26,9:30:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-02,9:18:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-09,9:19:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-16,9:09:00,,,Enterococcus,53,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-23,9:04:00,,,Enterococcus,64,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-25,7:25:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-30,9:05:00,,,Enterococcus,31,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-05-23,10:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-05-31,9:23:00,,,Enterococcus,110,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-01,13:27:00,,,Enterococcus,120,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-06,9:03:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-13,9:57:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-20,9:09:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-27,8:52:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-05,9:22:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-11,8:56:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-18,9:04:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-25,9:22:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-01,9:07:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-08,9:02:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-15,8:52:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-22,8:57:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-29,9:12:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-05-22,10:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-05-30,9:44:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-05,9:22:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-12,9:18:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-19,9:03:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-27,9:02:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-05,9:22:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-12,9:07:00,,,Enterococcus,160,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-17,8:27:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-19,9:17:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-26,9:28:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-02,9:16:00,,,Enterococcus,75,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-09,9:17:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-16,9:07:00,,,Enterococcus,75,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-23,9:02:00,,,Enterococcus,87,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-25,7:23:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-30,9:03:00,,,Enterococcus,53,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-05-23,9:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-05-31,9:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-01,13:25:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-06,9:00:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-13,9:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-20,9:07:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-06-27,8:50:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-05,9:18:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-11,8:54:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-18,9:02:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-07-25,9:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-01,9:05:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-08,9:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-15,8:50:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-22,8:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2016-08-29,9:10:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-05-22,10:08:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-05-30,9:42:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-05,9:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-12,9:16:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-19,9:05:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-06-26,9:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-05,9:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-12,9:05:00,,,Enterococcus,210,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-17,8:25:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-19,9:15:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-07-26,9:26:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-02,9:14:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-09,9:15:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-16,9:05:00,,,Enterococcus,10,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-23,9:00:00,,,Enterococcus,20,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-25,7:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT207829,ROCKY NECK STATE PARK BEACH,,,NEW LONDON,,2017-08-30,9:01:00,,,Enterococcus,140,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-05-23,10:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-05-31,10:08:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-06,10:30:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-13,9:24:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-27,9:54:00,,,Enterococcus,53,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-05,10:00:00,,,Enterococcus,64,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-11,10:00:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-18,10:05:00,,,Enterococcus,53,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-25,9:57:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-01,9:40:00,,,Enterococcus,53,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-03,12:22:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-08,10:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-15,9:45:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-22,9:45:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-29,10:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-05-22,10:53:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-05-30,10:35:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-05,10:00:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-12,10:20:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-19,10:02:00,,,Enterococcus,20,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-06-26,9:48:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-05,9:54:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-12,10:14:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-19,9:58:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-07-26,10:36:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-02,9:46:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-09,9:57:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-16,10:05:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-23,9:49:00,,,Enterococcus,87,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2017-08-30,9:48:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-05-23,10:52:00,,,Enterococcus,53,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-05-31,10:04:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-13,9:22:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-20,9:55:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-06-27,9:46:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-05,9:55:00,,,Enterococcus,64,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-11,9:54:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-18,9:57:00,,,Enterococcus,10,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-07-25,9:50:00,,,Enterococcus,20,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-03,12:16:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-08,9:53:00,,,Enterococcus,1,,,,,,,,,
CT,CT299970,SHERWOOD ISLAND STATE PARK BEACH,,,FAIRFIELD,,2016-08-15,9:40:00,,,Enterococcus,64,,,,,,,,,
