State,County,BeachID,BeachName,OwnAccess ,BeachLength,BeachTier,StartLatitude,StartLongitude,EndLatitude,EndLongitude
CT,FAIRFIELD,CT901374,PLEASURE BEACH-BRIDGEPORT,Public/Public,0.201,2,41.15908,-73.17035,41.15908,-73.17035
