StateCode,BeachID,BeachName,Station ID,StationName,CountyName,Identifier,StartDate,StartTime,ZoneCode,ActivityTypeCode,Characteristic Name,ResultValue,DetectionQuantitationLimit
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201771030,2017-06-27 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201775563,2017-08-17 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201775344,2017-08-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201775151,2017-08-03 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201770519,2017-06-12 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201770614,2017-06-14 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201774283,2017-07-06 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201770704,2017-06-16 00:00:00,,,21NYBCH~Routine,Enterococcus,24,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201775055,2017-08-01 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201768493,2017-05-23 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201775465,2017-08-15 00:00:00,,,21NYBCH~Routine,Enterococcus,100,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201768491,2017-05-03 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201770794,2017-06-20 00:00:00,,,21NYBCH~Routine,Enterococcus,40,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201775914,2017-08-31 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201776395,2017-09-07 00:00:00,,,21NYBCH~Routine,Enterococcus,110,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201776326,2017-09-05 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201770458,2017-06-08 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201774445,2017-07-11 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201774500,2017-07-13 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201774654,2017-07-18 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201775775,2017-08-24 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201775879,2017-08-29 00:00:00,,,21NYBCH~Routine,Enterococcus,44,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201768492,2017-05-15 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201771124,2017-06-29 00:00:00,,,21NYBCH~Routine,Enterococcus,20,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201774959,2017-07-27 00:00:00,,,21NYBCH~Routine,Enterococcus,48,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201775300,2017-08-08 00:00:00,,,21NYBCH~Routine,Enterococcus,68,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201775698,2017-08-22 00:00:00,,,21NYBCH~Routine,Enterococcus,96,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201768490,2017-05-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201770900,2017-06-22 00:00:00,,,21NYBCH~Routine,Enterococcus,36,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201774878,2017-07-25 00:00:00,,,21NYBCH~Routine,Enterococcus,240,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201776439,2017-09-09 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY106799,VALLEY GROVE BEACH,NY106799-01,,SUFFOLK,201776466,2017-09-12 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201775299,2017-08-08 00:00:00,,,21NYBCH~Routine,Enterococcus,44,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201774658,2017-07-18 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201774293,2017-07-06 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201770615,2017-06-14 00:00:00,,,21NYBCH~Routine,Enterococcus,36,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201776339,2017-09-06 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201775713,2017-08-23 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201770431,2017-06-07 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201775446,2017-08-15 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201775079,2017-08-02 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201776462,2017-09-12 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201771031,2017-06-27 00:00:00,,,21NYBCH~Routine,Enterococcus,20,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201770795,2017-06-20 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201771160,2017-06-30 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201775900,2017-08-30 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201774908,2017-07-26 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201774481,2017-07-12 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY109767,SOUTHOLD BEACH,NY109767-01,,SUFFOLK,201768585,2017-05-31 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201774325,2017-07-07 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201770796,2017-06-20 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201775538,2017-08-17 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201770647,2017-06-15 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201770353,2017-06-01 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201768343,2017-05-17 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201775867,2017-08-29 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201775772,2017-08-24 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201775042,2017-08-01 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201771032,2017-06-27 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201771125,2017-06-29 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201775345,2017-08-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201768342,2017-05-11 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201775295,2017-08-08 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201770418,2017-06-06 00:00:00,,,21NYBCH~Routine,Enterococcus,24,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201768344,2017-05-25 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201775466,2017-08-15 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201774446,2017-07-11 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201774948,2017-07-27 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201776281,2017-09-01 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201774741,2017-07-20 00:00:00,,,21NYBCH~Routine,Enterococcus,28,~~
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201770549,2017-06-13 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201774515,2017-07-13 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY113506,SHOREHAM BEACH,NY113506-01,,SUFFOLK,201770901,2017-06-22 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201775539,2017-08-17 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201775346,2017-08-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201774454,2017-07-11 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201771033,2017-06-27 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201770705,2017-06-16 00:00:00,,,21NYBCH~Routine,Enterococcus,416,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201770616,2017-06-14 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201776461,2017-09-12 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201774659,2017-07-18 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201771126,2017-06-29 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201768477,2017-05-03 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201770460,2017-06-08 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201775693,2017-08-22 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201776391,2017-09-07 00:00:00,,,21NYBCH~Routine,Enterococcus,80,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201768479,2017-05-31 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201770520,2017-06-12 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201770797,2017-06-20 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201770739,2017-06-18 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201770902,2017-06-22 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201768482,2017-05-23 00:00:00,,,21NYBCH~Routine,Enterococcus,668,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201775456,2017-08-15 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201768478,2017-05-25 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201774516,2017-07-13 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201768481,2017-05-15 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201774934,2017-07-27 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201776330,2017-09-05 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201774302,2017-07-06 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201775056,2017-08-01 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201775788,2017-08-24 00:00:00,,,21NYBCH~Routine,Enterococcus,68,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201775152,2017-08-03 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201774880,2017-07-25 00:00:00,,,21NYBCH~Routine,Enterococcus,800,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201775881,2017-08-29 00:00:00,,,21NYBCH~Routine,Enterococcus,72,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201774724,2017-07-20 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201775921,2017-08-31 00:00:00,,,21NYBCH~Routine,Enterococcus,20,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201775306,2017-08-08 00:00:00,,,21NYBCH~Routine,Enterococcus,332,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201768480,2017-05-10 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY133112,CRAB MEADOW BEACH,NY133112-01,,SUFFOLK,201768476,2017-05-30 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201770432,2017-06-07 00:00:00,,,21NYBCH~Routine,Enterococcus,92,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201770550,2017-06-13 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774696,2017-07-19 00:00:00,,,21NYBCH~Routine,Enterococcus,44,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201770989,2017-06-26 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201775847,2017-08-28 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774553,2017-07-14 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201768412,2017-05-11 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201770982,2017-06-25 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201775623,2017-08-19 00:00:00,,,21NYBCH~Routine,Enterococcus,24,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774975,2017-07-28 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201768414,2017-05-24 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774839,2017-07-24 00:00:00,,,21NYBCH~Routine,Enterococcus,84,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201768413,2017-05-16 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201775732,2017-08-23 00:00:00,,,21NYBCH~Routine,Enterococcus,20,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201770947,2017-06-23 00:00:00,,,21NYBCH~Routine,Enterococcus,380,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774601,2017-07-17 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201771162,2017-06-30 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201775793,2017-08-25 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774263,2017-07-05 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201776410,2017-09-08 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201770851,2017-06-21 00:00:00,,,21NYBCH~Routine,Enterococcus,44,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201770747,2017-06-19 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201768415,2017-05-08 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774784,2017-07-21 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774399,2017-07-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201770377,2017-06-02 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774338,2017-07-07 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201775193,2017-08-04 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201775234,2017-08-07 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201775602,2017-08-18 00:00:00,,,21NYBCH~Routine,Enterococcus,40,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201775649,2017-08-21 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201768416,2017-05-22 00:00:00,,,21NYBCH~Routine,Enterococcus,44,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201771093,2017-06-28 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774210,2017-07-03 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201774891,2017-07-26 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201775096,2017-08-02 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY134025,EAGLE DOCK COMMUNITY BEACH,NY134025-01,,SUFFOLK,201776292,2017-09-01 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201775467,2017-08-15 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201774660,2017-07-18 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201771163,2017-06-30 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201770798,2017-06-20 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201774909,2017-07-26 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201770433,2017-06-07 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201768584,2017-05-31 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201776467,2017-09-12 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201775894,2017-08-30 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201775752,2017-08-23 00:00:00,,,21NYBCH~Routine,Enterococcus,552,~~
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201770618,2017-06-14 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201774294,2017-07-06 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201771034,2017-06-27 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY159807,MCCABE'S BEACH,NY159807-01,,SUFFOLK,201775101,2017-08-02 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
