"State","County","BeachID","Beach Name","Year","Sample Count"
"CT","MIDDLESEX","CT104947","TOWN BEACH (CLINTON)","2013","12"
"CT","MIDDLESEX","CT104947","TOWN BEACH (CLINTON)","2014","8"
"CT","MIDDLESEX","CT104947","TOWN BEACH (CLINTON)","2015","0"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2003","0"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2004","0"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2005","0"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2006","0"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2007","0"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2008","5"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2009","10"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2010","8"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2011","4"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2012","8"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2013","0"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2014","0"
"CT","MIDDLESEX","CT221030","MIDDLE BEACH/STANNARD BEACH","2015","0"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2003","0"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2004","0"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2005","0"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2006","0"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2007","0"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2008","5"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2009","6"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2010","9"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2011","8"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2012","7"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2013","9"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2014","10"
"CT","MIDDLESEX","CT766006","HARVEY'S BEACH","2015","0"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2003","0"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2004","0"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2005","0"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2006","0"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2007","0"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2008","14"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2009","26"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2010","17"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2011","14"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2012","17"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2013","0"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2014","0"
"CT","MIDDLESEX","CT939211","WESTBROOK TOWN BEACH/WEST BEACH","2015","0"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2003","0"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2004","0"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2005","0"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2006","0"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2007","0"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2008","5"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2009","6"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2010","3"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2011","5"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2012","4"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2013","2"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2014","7"
"CT","MIDDLESEX","CT996337","TOWN BEACH (OLD SAYBROOK)","2015","0"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2003","0"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2004","0"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2005","0"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2006","0"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2007","0"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2008","7"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2009","3"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2010","23"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2011","16"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2012","6"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2013","20"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2014","8"
"CT","NEW HAVEN","CT001209","BRANFORD POINT BEACH","2015","0"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2003","0"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2004","0"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2005","0"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2006","0"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2007","0"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2008","7"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2009","6"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2010","16"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2011","22"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2012","10"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2013","20"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2014","15"
"CT","NEW HAVEN","CT091682","EAST HAVEN TOWN BEACH","2015","0"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2003","0"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2004","0"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2005","0"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2006","0"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2007","0"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2008","0"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2009","0"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2010","0"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2011","19"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2012","14"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2013","10"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2014","10"
"CT","NEW HAVEN","CT112011","SEAVIEW BEACH","2015","0"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2003","0"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2004","0"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2005","0"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2006","0"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2007","0"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2008","0"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2009","0"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2010","0"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2011","18"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2012","19"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2013","4"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2014","10"
"CT","NEW HAVEN","CT128305","SOUTH STREET BEACH","2015","0"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2003","0"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2004","0"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2005","0"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2006","0"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2007","0"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2008","0"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2009","0"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2010","0"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2011","18"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2012","21"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2013","10"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2014","8"
"CT","NEW HAVEN","CT143225","OAK STREET A BEACH","2015","0"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2003","0"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2004","0"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2005","0"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2006","0"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2007","0"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2008","7"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2009","0"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2010","5"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2011","5"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2012","4"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2013","4"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2014","2"
"CT","NEW HAVEN","CT153336","EAST WHARF BEACH","2015","0"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2003","0"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2004","0"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2005","0"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2006","0"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2007","0"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2008","3"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2009","4"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2010","7"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2011","9"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2012","8"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2013","9"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2014","4"
"CT","NEW HAVEN","CT210340","WEST WHARF BEACH","2015","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2003","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2004","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2005","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2006","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2007","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2008","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2009","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2010","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2011","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2012","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2013","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2014","0"
"CT","NEW HAVEN","CT222176","SILVER SANDS STATE PARK BEACH","2015","0"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2003","0"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2004","0"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2005","0"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2006","0"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2007","0"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2008","9"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2009","8"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2010","9"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2011","8"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2012","9"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2013","10"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2014","9"
"CT","NEW HAVEN","CT224775","STONY CREEK BEACH","2015","0"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2003","0"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2004","0"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2005","0"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2006","0"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2007","0"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2008","0"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2009","0"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2010","0"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2011","15"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2012","15"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2013","8"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2014","8"
"CT","NEW HAVEN","CT261657","DAWSON BEACH","2015","0"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2003","0"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2004","0"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2005","0"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2006","0"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2007","0"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2008","19"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2009","27"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2010","29"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2011","23"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2012","24"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2013","31"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2014","23"
"CT","NEW HAVEN","CT303093","JACOBS BEACH (TOWN BEACH)","2015","0"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2003","0"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2004","0"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2005","0"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2006","0"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2007","0"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2008","7"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2009","5"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2010","8"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2011","9"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2012","11"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2013","9"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2014","11"
"CT","NEW HAVEN","CT320303","PENT ROAD BEACH","2015","0"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2003","0"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2004","0"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2005","0"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2006","0"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2007","0"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2008","1"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2009","3"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2010","6"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2011","3"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2012","6"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2013","4"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2014","1"
"CT","NEW HAVEN","CT351834","WOODMONT BEACH","2015","0"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2003","0"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2004","0"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2005","0"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2006","0"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2007","0"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2008","8"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2009","4"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2010","11"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2011","13"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2012","9"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2013","7"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2014","9"
"CT","NEW HAVEN","CT386314","SURF CLUB BEACH","2015","0"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2003","0"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2004","0"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2005","0"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2006","0"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2007","0"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2008","3"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2009","2"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2010","7"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2011","5"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2012","3"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2013","3"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2014","4"
"CT","NEW HAVEN","CT400424","ANCHOR BEACH (MERWIN POINT) #2","2015","0"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2003","0"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2004","0"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2005","0"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2006","0"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2007","0"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2008","12"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2009","4"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2010","19"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2011","21"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2012","9"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2013","17"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2014","8"
"CT","NEW HAVEN","CT409818","CLARK AVENUE BEACH","2015","0"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2003","0"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2004","0"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2005","0"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2006","0"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2007","0"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2008","0"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2009","0"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2010","0"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2011","13"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2012","17"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2013","6"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2014","8"
"CT","NEW HAVEN","CT473427","ALTSCHULER BEACH","2015","0"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2003","0"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2004","0"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2005","0"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2006","0"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2007","0"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2008","0"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2009","0"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2010","0"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2011","11"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2012","12"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2013","6"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2014","9"
"CT","NEW HAVEN","CT555601","MORSE BEACH","2015","0"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2003","0"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2004","0"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2005","0"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2006","0"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2007","0"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2008","0"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2009","0"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2010","0"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2011","21"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2012","28"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2013","7"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2014","12"
"CT","NEW HAVEN","CT597147","SEABLUFF BEACH","2015","0"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2003","0"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2004","0"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2005","0"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2006","0"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2007","0"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2008","3"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2009","1"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2010","5"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2011","108"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2012","63"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2013","58"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2014","47"
"CT","NEW HAVEN","CT760987","LIGHTHOUSE POINT BEACH","2015","0"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2003","0"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2004","0"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2005","0"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2006","0"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2007","0"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2008","0"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2009","0"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2010","0"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2011","15"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2012","22"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2013","7"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2014","9"
"CT","NEW HAVEN","CT816057","OAK STREET B BEACH","2015","0"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2003","0"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2004","0"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2005","0"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2006","0"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2007","0"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2008","10"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2009","8"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2010","12"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2011","16"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2012","16"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2013","18"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2014","12"
"CT","NEW HAVEN","CT857174","WALNUT BEACH","2015","0"
"CT","NEW HAVEN","CT910056","GULF BEACH","2003","0"
"CT","NEW HAVEN","CT910056","GULF BEACH","2004","0"
"CT","NEW HAVEN","CT910056","GULF BEACH","2005","0"
"CT","NEW HAVEN","CT910056","GULF BEACH","2006","0"
"CT","NEW HAVEN","CT910056","GULF BEACH","2007","0"
"CT","NEW HAVEN","CT910056","GULF BEACH","2008","7"
"CT","NEW HAVEN","CT910056","GULF BEACH","2009","8"
"CT","NEW HAVEN","CT910056","GULF BEACH","2010","3"
"CT","NEW HAVEN","CT910056","GULF BEACH","2011","10"
"CT","NEW HAVEN","CT910056","GULF BEACH","2012","7"
"CT","NEW HAVEN","CT910056","GULF BEACH","2013","6"
"CT","NEW HAVEN","CT910056","GULF BEACH","2014","8"
"CT","NEW HAVEN","CT910056","GULF BEACH","2015","0"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2003","0"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2004","0"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2005","0"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2006","0"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2007","0"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2008","0"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2009","0"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2010","0"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2011","18"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2012","17"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2013","1"
